step,x,y,z,weight
26,20.570375,15.846931,2.444543,0.003169
26,18.442985,20.025725,2.996957,0.000002
26,22.052458,18.377635,4.374534,0.000056
26,22.859702,17.616383,2.867903,0.000501
26,23.144205,18.719500,5.630163,0.000007
26,25.187853,16.459819,4.989492,0.000082
26,23.802297,17.652740,5.141143,0.000043
26,24.120571,18.287308,4.792397,0.000024
26,23.513853,15.096816,0.360963,0.009863
26,22.190557,16.330490,2.725181,0.002361
26,26.781673,15.452659,5.367963,0.000025
26,21.290686,16.584995,1.587435,0.002933
26,22.307983,17.089769,4.159469,0.000351
26,21.531734,19.583709,5.810317,0.000001
26,21.543851,15.593741,3.254963,0.002927
26,22.665769,12.309034,1.188773,0.022771
26,26.511138,14.144320,2.060690,0.001172
26,25.362866,18.200597,6.138252,0.000002
26,24.688909,18.604785,4.329400,0.000018
26,26.156679,18.086373,4.803546,0.000007
26,22.107139,17.537344,5.579531,0.000041
26,22.356107,19.033670,5.308560,0.000007
26,24.900038,15.156480,1.797007,0.003410
26,23.774979,15.370175,4.056638,0.001257
26,23.372162,13.853137,3.689120,0.004257
26,25.350528,16.623048,2.533234,0.000524
26,24.114695,17.283254,1.372527,0.000953
26,25.464909,14.687840,5.022902,0.000230
26,26.141513,15.097740,6.254684,0.000019
26,23.963692,15.852059,3.944155,0.000899
26,23.004862,14.853526,4.055959,0.002223
26,22.229534,14.409360,2.998176,0.007251
26,23.008284,14.686662,3.667670,0.003434
26,26.297859,13.269609,5.386968,0.000106
26,20.117476,13.948713,1.702272,0.010485
26,21.304797,14.164409,1.861372,0.013737
26,23.266667,14.776261,2.755247,0.005974
26,23.297059,15.873190,6.000324,0.000103
26,26.304071,16.844417,3.315640,0.000102
26,23.710827,17.806035,4.553298,0.000072
26,20.607333,13.784350,4.285083,0.002357
26,20.865575,15.472847,5.795860,0.000186
26,24.574309,13.918169,3.960098,0.001856
26,23.912409,14.648512,5.686640,0.000278
26,20.805361,18.069006,6.383083,0.000005
26,22.779270,17.584778,4.565546,0.000123
26,23.902132,14.166609,4.976705,0.000845
26,23.121055,15.417263,5.565281,0.000276
26,22.958832,17.650494,2.473514,0.000595
26,22.694547,15.918855,2.587073,0.003494
26,23.931579,15.118858,3.160122,0.002908
26,23.625384,13.299256,3.778753,0.004085
26,21.560591,15.123875,2.268025,0.007425
26,22.465367,15.609410,2.115108,0.005836
26,21.552691,15.368563,2.870631,0.004486
26,22.882369,16.175030,2.766636,0.002443
26,23.919299,16.252211,1.768567,0.002656
26,22.115774,15.802675,4.934640,0.000521
26,22.106058,15.817106,3.101437,0.002859
26,24.005965,15.755080,1.996810,0.003524
26,23.655031,17.034833,1.729905,0.001385
26,25.929396,15.538085,3.639268,0.000364
26,24.153423,17.958850,4.205086,0.000068
26,24.144586,11.866873,3.328429,0.004535
26,26.093416,16.540537,4.464657,0.000061
26,21.692395,18.331931,1.185445,0.000428
26,20.832702,20.219857,2.063184,0.000012
26,22.931486,16.121517,5.855083,0.000113
26,21.051574,15.509621,0.545707,0.008467
26,22.267270,19.721556,4.775619,0.000004
26,22.769546,17.926903,6.087647,0.000012
26,23.014963,16.503055,6.401632,0.000035
26,24.829419,13.579387,1.909182,0.006709
26,21.725053,19.121930,2.742580,0.000067
26,22.557313,17.320857,0.289922,0.001731
26,24.296289,17.454392,3.329612,0.000257
26,24.740732,17.209774,5.014334,0.000051
26,23.878700,15.913367,6.470949,0.000040
26,22.538191,14.070005,7.539992,0.000028
26,23.499847,17.886374,5.023747,0.000041
26,22.561225,9.369252,5.650869,0.000182
26,24.900902,15.382595,3.188482,0.001362
26,22.513913,14.122638,3.440219,0.005755
26,24.076104,15.113405,4.084945,0.001257
26,22.328072,15.390406,3.053926,0.004013
26,24.752679,12.171915,4.927841,0.000713
26,20.672483,16.099505,1.388799,0.004110
26,21.966558,18.168448,0.382188,0.000605
26,22.975090,19.412300,4.861075,0.000006
26,24.865093,16.856193,8.843833,0.000000
26,22.850417,15.545708,4.271092,0.001202
26,24.318867,19.084741,4.057798,0.000014
26,24.811412,16.486977,1.967322,0.001185
26,23.749997,13.237230,2.928771,0.007535
26,25.500464,18.477876,2.586733,0.000047
26,23.944729,19.049270,3.245354,0.000035
26,23.353189,12.254407,4.930113,0.001434
26,24.695385,15.476246,-0.661135,0.003783
26,25.284345,14.291101,4.026176,0.000919
26,23.721274,18.177490,6.507855,0.000003
26,21.820118,17.022863,6.394981,0.000023
26,22.052019,17.792111,6.979151,0.000004
26,23.203668,16.566444,3.658345,0.000818
26,23.768756,16.006465,4.977259,0.000294
26,23.111135,12.901324,6.697175,0.000135
26,25.474090,15.982951,4.087816,0.000261
26,23.625880,17.475724,4.741676,0.000091
26,24.595686,15.273861,4.415310,0.000610
26,20.993251,19.875449,6.224568,0.000000
26,22.918291,16.851808,6.429647,0.000024
26,22.560529,15.217419,5.675426,0.000303
26,22.221249,18.417234,2.690590,0.000206
26,21.021022,19.744020,3.454282,0.000013
26,24.076524,18.346360,3.108481,0.000106
26,27.642080,16.988469,4.382988,0.000007
26,26.094073,20.515634,6.537644,0.000000
26,24.011855,15.554830,5.471609,0.000203
26,23.855754,14.960822,6.573493,0.000066
26,21.238389,19.379951,6.858407,0.000000
26,23.430065,18.537042,4.992316,0.000018
26,23.074222,20.852229,1.943869,0.000004
26,27.569442,17.739006,5.433874,0.000001
26,26.288823,15.558054,4.087047,0.000167
26,25.798981,15.191272,3.541291,0.000564
26,19.207635,14.220655,0.621451,0.006978
26,25.293226,15.693446,5.527110,0.000075
26,23.911278,15.058118,6.463389,0.000072
26,23.662786,14.180308,3.163665,0.005189
26,23.186514,12.411294,2.335614,0.013432
26,22.809621,19.129502,4.866745,0.000010
26,25.760231,19.900260,3.464510,0.000002
26,19.326675,14.824016,0.889840,0.005552
26,22.981289,12.489679,1.091120,0.022185
26,20.953221,19.862541,5.415772,0.000001
26,23.291820,13.943605,1.801376,0.013588
26,19.490130,18.591360,2.137570,0.000094
26,19.864481,16.637094,2.379872,0.001166
26,21.963531,16.226842,2.425464,0.003080
26,21.126508,13.796057,2.476848,0.011160
26,19.185020,16.276547,5.389987,0.000071
26,21.816360,12.537467,2.984104,0.010632
26,22.122714,15.845584,2.689746,0.003658
26,20.567082,16.285777,3.861254,0.000788
26,19.746669,13.479450,4.949970,0.000820
26,21.708753,12.583567,2.758737,0.012215
26,23.892238,12.820617,2.472170,0.009696
26,23.470442,16.129047,3.210580,0.001601
26,24.894345,14.085719,5.438490,0.000277
26,24.199653,14.892872,3.381145,0.002463
26,23.497602,16.461861,6.861535,0.000015
26,26.913795,15.412998,1.231703,0.000499
26,22.057453,15.199993,3.558396,0.003130
26,21.874834,16.003530,3.100410,0.002448
26,24.853464,16.811761,1.257928,0.001055
26,24.835970,18.765924,6.426326,0.000001
26,18.513097,17.547796,7.264422,0.000001
26,21.895937,16.593303,5.569914,0.000117
26,22.774484,16.068686,4.235394,0.000838
26,22.756188,13.159645,3.040401,0.009461
26,23.809824,12.847758,-0.356907,0.017407
26,22.520119,13.221189,4.174818,0.003776
26,23.288354,13.683621,4.103959,0.003148
26,20.003622,14.175224,4.215944,0.001699
26,22.066053,13.481021,3.576176,0.006340
26,24.243670,14.872995,4.139298,0.001257
26,24.064885,16.231907,0.977344,0.003131
26,25.371314,17.557136,3.088830,0.000129
26,24.045639,19.048097,5.135265,0.000005
26,20.551382,12.973029,3.993172,0.003535
26,25.506221,10.988984,3.223937,0.001466
26,24.757349,16.644636,6.269075,0.000017
26,21.821609,16.370743,4.078524,0.000786
26,22.546193,15.426835,2.705708,0.004812
26,22.947481,17.518943,3.646144,0.000311
26,24.008189,18.538280,4.495315,0.000024
26,23.705741,16.071098,3.346627,0.001390
26,22.660434,15.540066,1.576926,0.007398
26,21.727322,12.337063,1.656990,0.020545
26,20.448964,14.742269,2.326584,0.006648
26,22.512171,16.514131,3.227185,0.001385
26,18.461587,15.281501,3.953537,0.000412
26,22.849785,19.618191,5.533005,0.000002
26,22.947554,17.205226,5.074289,0.000105
26,23.753844,16.941739,5.028594,0.000114
26,23.167136,14.500248,3.369700,0.004594
26,21.935363,16.352458,4.350915,0.000615
26,23.310724,13.873242,3.818229,0.003857
26,19.001519,14.890547,5.412454,0.000165
26,22.223109,17.462745,0.893693,0.001433
26,23.343374,19.593093,4.339160,0.000007
26,23.339513,13.745908,1.684971,0.014811
26,23.694036,14.061934,4.822884,0.001147
26,22.071276,14.480490,1.874677,0.012909
26,22.356101,16.499031,5.563743,0.000129
26,23.806609,16.332368,4.566749,0.000345
26,21.527861,16.104881,8.281765,0.000002
26,22.174536,14.981254,1.450477,0.011526
26,23.786708,14.568809,3.086745,0.004411
26,21.605685,16.215157,2.065369,0.003619
26,22.428855,15.533576,1.530464,0.007752
26,20.781137,15.383015,0.536125,0.008555
26,22.888412,18.514170,4.486386,0.000037
26,24.177819,15.867931,4.259090,0.000591
26,22.519615,17.234746,6.412572,0.000017
26,22.594259,17.481880,5.312666,0.000060
26,20.502203,17.148961,6.015357,0.000026
26,20.777756,17.577311,1.854822,0.000779
26,19.234378,15.190614,-0.170829,0.004288
26,23.922890,15.639285,3.847776,0.001178
26,24.836936,16.453818,4.654447,0.000157
26,25.154102,14.245414,2.707182,0.002870
26,23.234433,15.659642,3.485918,0.002042
26,22.026272,15.221802,1.604641,0.009496
26,28.025150,18.403671,5.190939,0.000000
26,24.964575,16.494326,4.914570,0.000103
26,28.461335,13.880667,3.254572,0.000045
26,23.524119,14.844830,6.568802,0.000081
26,23.302114,17.911154,4.243151,0.000100
26,23.218919,19.249437,2.388751,0.000058
26,22.079817,13.727876,6.823300,0.000110
26,20.625126,14.431401,5.180418,0.000693
26,20.512512,14.847560,3.804694,0.002303
26,25.071970,14.509913,3.429458,0.001649
26,25.414012,16.208769,3.095448,0.000514
26,26.354807,15.322427,3.578526,0.000288
26,22.188881,14.196572,1.736857,0.015298
26,22.151110,16.793889,4.152191,0.000488
26,21.023682,18.179900,4.104651,0.000084
26,21.330120,18.391230,5.214000,0.000020
26,27.296366,14.976181,6.292969,0.000005
26,24.922594,14.252855,4.044613,0.001207
26,25.807544,15.678478,3.505356,0.000411
26,21.836400,16.501441,1.564350,0.003436
26,20.433512,16.393454,1.422592,0.002857
26,20.245858,17.801624,3.343306,0.000201
26,21.762511,15.843258,3.080839,0.002807
26,21.054209,14.496357,3.968571,0.002823
26,24.906789,14.518951,2.859438,0.002785
26,26.333398,17.284484,3.657133,0.000046
26,22.363936,16.000723,3.266665,0.002163
26,20.944905,17.297692,2.083767,0.001039
26,20.390159,16.423644,3.972862,0.000584
26,25.245228,18.755652,6.470266,0.000001
27,20.082742,15.489585,-2.449717,0.000003
27,21.469512,15.585589,0.824576,0.000517
27,20.357270,16.705564,2.467456,0.000336
27,20.230620,15.491244,0.293800,0.000139
27,20.986326,14.980412,1.947707,0.001259
27,18.161923,14.072271,1.116771,0.000054
27,21.626732,13.757663,3.577286,0.005206
27,24.188985,14.391312,4.937070,0.007563
27,20.612034,14.786369,3.131235,0.001848
27,20.807819,14.921589,3.617102,0.002293
27,23.666170,11.512716,2.824857,0.004967
27,22.539628,10.613861,3.586107,0.003389
27,23.375773,17.175525,3.434572,0.001158
27,22.291900,14.617118,2.776823,0.004278
27,25.290519,13.818521,2.287159,0.003641
27,25.061168,11.704389,2.534188,0.003623
27,23.404695,15.328333,1.344079,0.001636
27,24.186931,14.416490,1.996875,0.003653
27,22.935359,14.441408,4.552943,0.007545
27,22.192252,12.529060,3.028432,0.005600
27,24.734048,14.240413,3.366447,0.006262
27,23.687022,17.927285,3.639254,0.000537
27,23.948906,17.653750,0.949183,0.000171
27,22.713654,16.814122,0.899091,0.000351
27,23.148559,14.075741,0.525709,0.001258
27,26.848370,13.541335,2.758700,0.001816
27,22.450066,16.451700,1.225553,0.000591
27,23.988626,14.949567,1.221476,0.001765
27,24.564240,15.697687,4.934427,0.003828
27,25.488483,13.789866,3.523144,0.005394
27,24.137645,12.733867,4.449538,0.009204
27,22.706651,16.600597,2.112223,0.001031
27,21.615346,15.618318,-0.364124,0.000156
27,24.409084,16.286731,1.640540,0.001007
27,20.505152,15.726629,2.657702,0.000870
27,24.083787,18.814331,-0.415930,0.000009
27,22.217016,16.348388,2.197363,0.001158
27,22.371322,15.864199,1.747585,0.001315
27,20.437111,15.565868,0.346930,0.000166
27,23.821879,13.225101,0.464205,0.001337
27,24.888264,16.525392,2.393920,0.001159
27,24.401165,17.121074,6.749052,0.000667
27,21.461403,14.815352,0.448518,0.000531
27,23.479114,13.952166,1.385148,0.002801
27,22.654389,15.629182,0.656715,0.000682
27,23.764084,17.745188,-0.949499,0.000019
27,19.553017,16.053484,3.471163,0.000393
27,21.948656,12.223625,2.105874,0.003108
27,21.058045,15.733762,2.628320,0.001263
27,22.350548,11.096521,1.556686,0.001639
27,21.926799,11.694265,-0.233790,0.000336
27,22.691469,11.625979,2.244850,0.003545
27,20.512346,12.258459,3.908386,0.002550
27,22.016465,11.514469,3.412950,0.004397
27,26.746078,17.990679,3.771510,0.000149
27,23.752626,12.840358,3.576369,0.008735
27,25.932979,16.088591,1.158099,0.000447
27,21.407249,13.219478,1.349246,0.001602
27,23.705249,14.713857,-1.191693,0.000136
27,22.983563,17.444001,0.227084,0.000103
27,22.784681,16.292756,2.116041,0.001352
27,22.545872,15.034732,-1.113428,0.000115
27,24.274794,14.579582,0.554377,0.001088
27,26.222818,16.036678,4.270687,0.001494
27,23.646399,13.378914,3.227040,0.008066
27,23.380015,15.596961,1.553028,0.001639
27,22.357918,14.632227,1.240130,0.001703
27,24.011114,16.139980,0.480628,0.000447
27,22.632349,14.383684,-1.523673,0.000084
27,22.807252,12.448525,0.220003,0.000903
27,24.923981,15.591476,-0.772266,0.000126
27,23.678061,13.990403,-1.872459,0.000061
27,28.133195,14.715677,2.822525,0.000406
27,22.613348,15.337763,4.982821,0.004643
27,22.630910,16.195250,1.162610,0.000721
27,24.822738,16.180580,1.041461,0.000618
27,24.105173,13.832909,3.090861,0.007135
27,24.589372,12.973666,1.685912,0.003324
27,23.842693,16.256718,3.404574,0.002590
27,21.044746,16.156744,0.053995,0.000127
27,22.831448,18.362756,4.918495,0.000306
27,26.336777,13.372269,-1.250635,0.000066
27,26.297963,11.226261,2.516378,0.001545
27,28.831010,18.043522,2.699954,0.000011
27,23.030462,15.761753,4.264437,0.004048
27,25.834720,15.872076,3.769490,0.002007
27,25.691937,13.372006,1.361156,0.001721
27,25.151334,10.865060,0.719365,0.000655
27,25.828966,17.662621,1.802198,0.000178
27,23.372246,17.484917,1.412807,0.000302
27,25.171411,15.242721,3.950323,0.004101
27,25.789328,16.499308,-0.084542,0.000104
27,23.629192,15.655180,2.364519,0.002637
27,22.318873,14.453843,1.669763,0.002465
27,22.315731,15.729050,0.309878,0.000413
27,22.413145,12.316644,-0.172201,0.000516
27,24.243586,18.689548,0.250966,0.000023
27,20.094885,17.000704,3.324529,0.000286
27,20.822181,16.437387,0.752701,0.000178
27,23.700563,17.587227,3.238691,0.000716
27,24.313124,17.633853,-0.683758,0.000029
27,25.193901,13.242602,4.623288,0.007111
27,20.316003,11.991138,1.601363,0.000765
27,24.992120,12.291194,6.044613,0.005070
27,22.713653,13.624230,2.421113,0.005156
27,19.808527,15.443167,-2.552595,0.000002
27,21.722857,16.413861,-1.922954,0.000011
27,22.251567,17.674679,-1.817009,0.000005
27,22.984434,14.769175,-1.508009,0.000080
27,19.955028,16.993378,-1.574038,0.000003
27,27.256699,18.708793,1.177949,0.000011
27,22.719958,16.715178,1.768742,0.000755
27,22.727052,17.637812,3.245469,0.000615
27,23.394012,16.335254,5.191375,0.002606
27,26.070443,18.081560,-0.316245,0.000013
27,24.008057,15.373021,1.715064,0.002063
27,21.610758,17.017341,1.124214,0.000236
27,21.089845,14.435612,1.039517,0.000848
27,18.772595,14.800969,0.532746,0.000055
27,24.937184,15.502426,-0.295028,0.000240
27,23.813168,11.215290,1.452575,0.001957
27,25.724669,17.191420,0.944255,0.000161
27,27.753977,15.867148,1.901878,0.000206
27,21.414066,13.356386,3.423606,0.004665
27,22.677697,12.967477,-0.904628,0.000243
27,23.708838,15.621896,0.811639,0.000886
27,23.672549,15.341883,0.543061,0.000809
27,23.753417,16.812558,-0.251837,0.000118
27,22.659162,12.667866,1.936442,0.003838
27,22.481698,14.277469,0.040788,0.000632
27,23.526932,16.966381,-2.628073,0.000003
27,21.684155,15.893415,2.919428,0.001824
27,22.611378,13.518821,3.723957,0.007956
27,21.270730,16.179511,2.214510,0.000856
27,21.235069,16.286278,2.567128,0.000926
27,26.647094,15.265556,0.319097,0.000213
27,25.221085,15.194086,1.873661,0.001858
27,23.859160,12.042796,1.697283,0.003206
27,22.402852,14.483811,1.768036,0.002680
27,19.659222,16.419642,3.616606,0.000342
27,23.020406,16.238860,5.687932,0.002391
27,24.833520,17.920756,3.803064,0.000463
27,25.057474,12.100880,0.272511,0.000737
27,24.841204,13.394378,1.145199,0.002057
27,24.342795,12.848289,0.286506,0.001035
27,21.920100,12.196992,4.273479,0.006031
27,23.354071,11.815428,1.131986,0.001944
27,22.013650,14.405700,2.892362,0.004345
27,24.735582,16.042289,0.400541,0.000386
27,22.563612,16.011484,5.508330,0.002711
27,25.921764,14.550100,2.598969,0.002585
27,26.284114,16.364411,2.366010,0.000654
27,22.105196,14.173218,4.332806,0.006487
27,21.396453,12.972051,7.134692,0.002132
27,22.767112,17.239652,3.830014,0.001083
27,22.453277,14.733248,4.215845,0.006063
27,24.078369,15.758602,3.952086,0.004010
27,23.446993,14.219973,2.631092,0.005627
27,25.241850,17.438155,1.666588,0.000276
27,23.769591,15.804581,-2.748945,0.000006
27,25.516023,15.683846,2.365350,0.001647
27,21.298545,13.963491,4.773315,0.004570
27,22.987709,13.307470,5.198279,0.008650
27,23.355594,12.327041,2.408067,0.005261
27,22.248025,12.047078,4.601595,0.006576
27,23.078898,13.696109,2.727566,0.006298
27,19.418812,12.854698,2.981845,0.000818
27,21.861896,13.392041,2.355015,0.003831
27,22.505875,12.482550,5.885904,0.006090
27,25.076192,17.600813,3.214618,0.000536
27,23.226723,16.685277,0.440549,0.000277
27,25.858158,15.678867,1.406612,0.000749
27,22.818126,14.509328,0.132914,0.000706
27,25.790345,14.270466,-0.720678,0.000165
27,21.641498,13.286401,0.577025,0.000923
27,24.902356,13.722468,0.630507,0.001237
27,21.804985,16.434903,3.630278,0.001587
27,21.672482,15.908536,0.883748,0.000491
27,22.520746,13.668416,4.600333,0.008142
27,21.640702,14.506774,3.523238,0.004331
27,23.037010,15.571984,-0.112246,0.000341
27,23.576127,19.073809,2.476275,0.000078
27,25.111105,14.741795,2.106202,0.002738
27,24.194556,16.799668,4.157608,0.001798
27,23.587449,17.578087,5.280759,0.000796
27,22.962536,15.683879,0.101747,0.000399
27,22.638266,14.810958,3.505139,0.005564
27,24.252490,18.562506,-0.683294,0.000009
27,23.217603,16.130250,0.809519,0.000616
27,22.051822,14.769638,-1.475566,0.000065
27,23.165236,13.976009,1.730232,0.003496
27,23.152740,15.712860,-1.232131,0.000076
27,21.840834,14.737535,-1.583740,0.000052
27,21.139541,17.345262,0.007487,0.000044
27,24.914149,13.824123,1.090019,0.001833
27,23.638855,13.978946,1.829023,0.003826
27,26.860807,15.918999,0.229171,0.000110
27,23.700211,16.417725,6.384204,0.001644
27,19.062618,14.609623,5.602664,0.000481
27,22.372849,17.809017,1.370140,0.000169
27,21.252054,15.932806,3.661936,0.001746
27,21.737661,15.684880,2.359683,0.001665
27,20.479728,14.084013,3.060280,0.002033
27,22.223862,16.069445,4.970557,0.002609
27,21.316402,15.002445,4.399071,0.003333
27,22.943161,17.796822,3.741400,0.000603
27,20.671320,16.701902,0.713454,0.000123
27,23.311598,14.808464,-0.712325,0.000249
27,25.767937,16.638680,5.423895,0.001085
27,23.788023,16.837589,0.826629,0.000354
27,22.490633,16.371289,2.851318,0.001697
27,21.556310,15.891604,-1.002078,0.000056
27,24.331654,14.724452,-0.532567,0.000306
27,24.196413,16.712865,-0.135243,0.000142
27,25.497643,13.938329,-0.675704,0.000219
27,23.584807,14.792686,2.436820,0.004254
27,25.232845,16.405337,0.938841,0.000411
27,24.249544,17.691546,0.989105,0.000163
27,22.639022,17.602635,1.875606,0.000329
27,21.784386,15.464764,-0.526651,0.000152
27,19.878989,17.399803,4.272039,0.000184
27,26.262236,10.511730,-0.441305,0.000084
27,24.464298,12.419175,0.795301,0.001567
27,23.324152,13.323186,1.424974,0.003078
27,24.279362,11.027376,-1.932895,0.000032
27,23.494087,10.729496,-0.050301,0.000368
27,23.776486,12.202192,1.813141,0.003630
27,22.930700,9.938587,2.586355,0.001610
27,22.757458,11.925345,0.128708,0.000712
27,25.005102,10.014490,0.577802,0.000337
27,23.992703,11.954451,-1.018076,0.000190
27,25.746657,13.017299,3.323713,0.004703
27,23.588389,13.208118,-0.197857,0.000658
27,27.357399,15.328290,-0.788052,0.000031
27,26.251270,13.173570,1.189072,0.001085
27,24.678317,18.106027,4.404782,0.000407
27,21.316380,16.250010,4.061373,0.001525
27,27.110407,12.833828,4.721560,0.002064
27,25.472103,16.402493,1.486803,0.000578
27,21.042532,14.979859,4.603065,0.002843
27,23.789797,14.473340,3.178762,0.006451
27,23.247398,14.481027,2.752797,0.005426
27,23.146621,13.927600,3.930225,0.008570
27,24.700848,15.141861,-0.138200,0.000376
27,22.889660,15.802455,4.837285,0.003796
27,24.963724,14.200415,3.343680,0.005857
27,19.513148,15.837743,0.743744,0.000089
27,21.769394,15.779444,1.416364,0.000870
27,20.523469,14.055598,1.945350,0.001231
27,19.727878,14.639570,1.053248,0.000269
27,19.908929,12.698125,-0.575744,0.000073
27,23.779550,15.253658,1.666522,0.002161
27,21.144169,16.330125,1.718000,0.000519
27,22.265259,13.596078,1.200963,0.002040
27,20.099541,13.750971,-0.199090,0.000135
27,21.516259,15.469584,0.135676,0.000287
27,22.939791,20.305860,-1.588221,0.000000
27,21.885764,14.493227,1.408726,0.001710
27,24.594519,14.386322,1.586824,0.002594
27,23.034647,15.542382,0.827620,0.000906
27,20.206895,16.821782,4.550742,0.000436
27,20.011107,12.569450,1.980430,0.000862
27,26.114070,12.264425,3.348883,0.003460
27,24.108262,14.914505,6.885956,0.003089
27,22.194755,16.759506,1.956186,0.000704
27,22.062264,18.565718,-0.598497,0.000008
27,24.689469,15.429679,1.554132,0.001575
27,25.759835,15.745457,3.177858,0.001968
27,25.302960,12.375963,5.949764,0.004753
27,21.747107,15.413532,0.781905,0.000632
27,21.699880,16.260707,1.861352,0.000817
27,21.473559,15.067189,0.556805,0.000532
27,24.097944,13.698481,0.559569,0.001386
27,22.589832,14.740620,3.674093,0.005862
27,23.000386,16.803386,3.382161,0.001565
27,22.411991,14.428099,1.489156,0.002248
27,20.979974,15.316271,0.312179,0.000274
27,22.420083,18.203303,0.328748,0.000042
27,24.701444,17.033494,2.492710,0.000815
27,24.836834,16.673858,1.563501,0.000622
27,24.338788,14.692341,0.095654,0.000644
27,22.897215,17.495059,-0.217432,0.000059
27,21.889544,14.832812,4.355677,0.004782
27,23.585082,17.105702,0.101997,0.000134
27,22.442388,16.156808,0.899345,0.000563
27,25.081703,13.052070,2.296050,0.004172
27,24.214783,11.882013,3.198734,0.006225
27,25.436757,12.388081,3.466679,0.005283
27,23.541653,15.888712,-1.795310,0.000030
27,20.655157,15.840232,0.378145,0.000170
27,24.672284,12.012321,0.220884,0.000768
27,21.707608,16.407726,1.397570,0.000527
27,26.728962,17.649507,1.517069,0.000081
27,27.682259,14.238918,0.944869,0.000231
27,22.632739,14.993015,0.265855,0.000645
27,22.751949,16.578863,-1.473828,0.000026
27,24.451392,18.568580,4.698575,0.000235
27,21.382573,14.111531,3.336342,0.004033
27,20.560539,14.209876,3.834944,0.002548
27,21.846962,11.661476,3.990840,0.004835
27,22.498774,16.137521,3.416756,0.002451
27,22.869328,12.056501,1.603912,0.002835
27,22.718944,15.755046,2.338673,0.002211
27,23.389999,17.177399,-2.400844,0.000004
27,20.884407,17.465762,2.097213,0.000194
27,22.227777,15.949606,-0.988310,0.000073
27,23.996057,16.621630,3.866922,0.002088
27,25.428370,12.479594,1.306766,0.001773
27,23.842090,13.859224,1.886893,0.004035
27,24.336572,13.645120,-0.197719,0.000600
27,21.632372,16.945374,1.768811,0.000414
27,25.320611,14.506512,0.070894,0.000496
27,25.596426,16.989943,1.878400,0.000426
27,25.972165,15.075329,5.502844,0.002700
27,27.338491,16.789191,4.629830,0.000336
27,25.718028,15.755526,2.163040,0.001274
27,21.280531,13.332752,-2.079133,0.000024
27,17.245942,17.653608,0.075142,0.000000
27,18.639096,14.011086,0.330898,0.000049
27,24.307096,15.247457,2.815491,0.003859
27,22.917896,15.099998,2.153051,0.003002
27,24.173292,13.411174,2.081683,0.004633
27,25.607776,9.887018,1.364780,0.000467
27,23.211200,14.168125,1.762514,0.003440
27,22.142526,9.812754,5.111317,0.001713
27,24.128908,11.138985,1.088630,0.001371
27,23.571928,12.033029,3.153866,0.006724
27,24.013694,10.548013,0.683452,0.000686
27,22.105863,15.851194,0.715212,0.000528
27,18.138867,16.015085,-0.206453,0.000006
27,17.897463,16.295661,-0.699293,0.000002
27,23.753127,13.617617,1.017160,0.002185
27,22.982785,11.469653,3.586500,0.005882
27,22.848555,11.730598,0.428715,0.000928
27,21.608121,13.268370,0.381049,0.000748
27,25.141826,12.242352,0.312808,0.000771
27,23.017803,13.839043,1.681864,0.003402
27,20.858653,13.507620,-1.545645,0.000042
27,23.268315,12.847435,0.009797,0.000810
27,23.092744,10.412336,0.893584,0.000749
27,25.413053,14.645086,-0.178156,0.000343
27,24.406065,13.412277,-0.834234,0.000274
27,25.720863,13.817372,2.546517,0.003388
27,26.220159,18.227239,3.682916,0.000160
27,20.560721,15.181532,1.761376,0.000750
27,24.175526,14.684730,1.016279,0.001623
27,20.286061,15.472041,0.368961,0.000159
27,23.269052,15.540628,-0.501498,0.000224
27,25.691871,14.589808,1.320957,0.001307
27,18.123272,17.477114,1.345874,0.000007
27,23.558893,16.731497,1.967379,0.000934
27,20.649776,11.280180,1.669975,0.000793
27,22.063117,12.868536,3.227167,0.005936
27,23.347701,15.437682,2.912891,0.003811
27,19.056124,13.532428,3.384206,0.000623
27,23.399374,13.644170,1.562117,0.003339
27,24.302399,12.236772,2.142453,0.004240
27,23.366827,13.897670,2.289229,0.005076
27,25.431212,10.883365,1.277157,0.000952
27,22.157026,11.946396,3.059184,0.004874
27,22.067827,11.969733,3.689685,0.005621
27,22.302371,13.209547,4.874258,0.007703
27,23.668457,14.619026,4.255829,0.007496
27,23.248418,13.328792,2.731288,0.006629
27,21.422671,15.160858,4.031059,0.003212
27,22.830118,12.674695,1.721448,0.003463
27,24.631342,11.714668,2.333703,0.003754
27,21.928400,14.965219,0.359190,0.000569
27,22.481000,12.154558,2.873230,0.005357
27,22.148501,11.352159,2.442274,0.002980
27,22.286318,14.534052,-0.814262,0.000196
27,23.922486,12.852103,3.513586,0.008539
27,25.541629,13.465794,4.140835,0.005998
27,23.771278,13.625797,3.105425,0.007581
27,24.988157,12.163294,2.503350,0.004225
27,26.582524,12.815666,1.635753,0.001187
27,25.059128,16.282735,4.524608,0.002252
27,23.687976,15.245800,4.965123,0.005530
27,23.380073,15.359051,4.239435,0.005324
27,22.282801,12.960706,3.395622,0.006780
27,23.444371,14.815183,1.548213,0.002435
27,25.867565,15.564725,3.233904,0.002111
27,23.293594,12.324560,1.544270,0.003070
27,27.013719,13.235458,4.139692,0.002271
27,23.116737,13.351059,2.372336,0.005509
27,24.611089,13.394154,2.592077,0.005574
27,22.052533,15.471005,2.064573,0.001837
27,27.384496,14.102943,-1.857077,0.000010
27,26.563673,13.840813,-1.008102,0.000075
